FLAG;PITCH;ROLL;YAW
0;31.87;41.95;161.87
0;33.41;40.90;161.63
0;38.89;36.91;161.05
0;44.62;32.83;160.98
0;46.08;31.79;161.10
0;50.46;28.68;161.78
0;53.66;26.51;162.79
0;56.05;25.04;163.79
0;58.52;23.74;164.98
0;60.78;22.79;166.10
0;63.17;22.05;167.24
0;65.42;21.61;168.19
0;69.72;21.30;169.65
0;71.91;21.31;170.19
0;73.82;21.35;170.56
0;75.61;21.38;170.85
0;77.31;21.39;171.16
0;78.76;21.39;171.56
0;80.10;21.36;172.11
0;81.47;21.34;172.96
0;82.66;21.35;174.07
0;83.68;21.42;175.37
0;85.56;21.83;178.68
0;86.45;22.16;180.48
0;87.19;22.52;182.05
0;87.82;22.91;183.50
0;88.41;23.36;185.13
0;88.84;23.79;186.82
0;89.03;24.18;188.65
0;88.97;24.53;190.67
0;88.68;24.83;192.76
0;87.59;25.38;197.16
0;86.98;25.62;199.21
0;86.55;25.76;200.63
0;86.25;25.78;201.50
0;85.91;25.68;202.01
0;85.34;25.45;202.09
0;84.51;25.10;201.75
0;83.67;24.71;201.14
0;82.95;24.35;200.30
0;81.88;23.83;198.05
0;81.46;23.75;196.71
0;81.17;23.78;195.55
0;80.92;23.93;194.35
0;80.73;24.17;193.28
0;80.58;24.46;192.48
0;80.42;24.78;191.85
0;80.22;25.08;191.51
0;79.98;25.32;191.38
0;79.30;25.57;191.57
0;78.86;25.55;191.76
0;78.40;25.42;191.94
0;77.90;25.18;192.06
0;77.69;25.03;192.07
0;77.49;24.89;192.07
0;76.72;24.17;191.72
0;76.33;23.70;191.27
0;76.00;23.23;190.68
0;75.52;22.36;189.21
0;75.32;21.87;188.15
0;75.21;21.51;187.27
0;75.15;21.15;186.30
0;75.15;20.84;185.42
0;75.19;20.50;184.48
0;75.23;20.30;183.93
0;75.27;20.16;183.58
0;75.47;19.62;182.52
0;75.68;19.08;181.95
0;75.97;18.38;181.80
0;76.16;17.96;182.04
0;76.38;17.57;182.20
1;76.71;17.08;182.50
0;76.99;16.74;182.77
0;77.25;16.48;183.10
0;77.55;16.20;183.49
0;78.03;15.86;183.96
0;78.28;15.72;184.19
0;79.57;15.38;185.54
0;80.11;15.38;185.87
0;80.68;15.44;186.18
0;81.28;15.56;186.48
0;81.84;15.74;186.77
0;82.39;15.95;187.16
0;82.85;16.18;187.61
0;83.31;16.45;188.15
0;84.37;17.25;189.65
0;84.85;17.69;190.34
0;85.24;18.05;190.85
0;85.70;18.46;191.35
0;86.21;18.89;191.80
0;86.64;19.25;192.15
0;87.04;19.59;192.46
0;87.42;19.90;192.76
0;87.72;20.18;193.03
0;88.15;20.66;193.62
0;88.29;20.95;194.12
0;88.34;21.15;194.52
0;88.34;21.35;194.97
0;88.31;21.53;195.36
0;88.26;21.70;195.74
0;88.18;21.87;196.08
0;88.10;22.03;196.25
0;88.02;22.16;196.35
0;87.83;22.37;196.63
0;87.73;22.45;196.76
0;87.60;22.51;196.89
0;87.48;22.56;197.02
0;87.31;22.61;197.19
0;87.14;22.66;197.34
0;86.98;22.70;197.46
0;86.83;22.73;197.56
0;86.68;22.76;197.67
0;86.27;22.82;197.93
0;86.00;22.85;198.09
0;85.74;22.86;198.22
0;85.46;22.86;198.34
0;85.22;22.84;198.41
0;84.97;22.80;198.56
0;84.70;22.76;198.64
0;84.46;22.70;198.63
0;84.24;22.63;198.61
0;84.42;21.95;198.04
0;85.17;19.97;196.35
0;84.92;19.86;196.32
0;84.75;19.78;196.29
0;84.54;19.68;196.23
0;84.34;19.58;196.20
0;84.17;19.48;196.21
0;84.00;19.39;196.24
0;83.82;19.28;196.31
0;83.64;19.15;196.46
0;83.21;18.86;197.10
0;82.90;18.67;197.81
0;82.64;18.56;198.43
0;82.41;18.45;199.08
0;82.24;18.35;199.61
0;82.11;18.27;200.08
0;82.01;18.22;200.47
0;81.93;18.18;200.81
0;81.87;18.15;201.12
0;81.84;18.11;201.64
0;81.82;18.09;201.92
0;81.77;18.06;202.30
0;81.67;18.01;202.88
0;81.59;17.97;203.29
0;81.51;17.93;203.65
0;81.22;17.79;204.96
0;81.08;17.73;205.67
0;80.99;17.67;206.24
0;80.88;17.55;207.14
0;80.82;17.45;207.69
0;80.78;17.39;208.08
0;80.73;17.32;208.56
0;80.70;17.28;208.84
0;80.68;17.26;209.06
0;80.66;17.22;209.64
0;80.67;17.21;209.79
0;80.81;17.24;210.21
0;80.90;17.26;210.10
0;80.97;17.28;210.09
0;81.04;17.30;210.08
0;81.11;17.31;210.10
0;81.16;17.32;210.17
0;81.20;17.34;210.25
0;81.22;17.34;210.34
0;81.24;17.35;210.46
0;81.25;17.35;210.64
0;81.27;17.37;210.91
0;81.29;17.39;211.04
0;81.31;17.41;211.15
0;81.32;17.45;211.42
0;81.32;17.48;211.61
0;81.33;17.52;211.84
0;81.31;17.54;212.12
0;81.29;17.55;212.52
0;81.24;17.56;213.06
0;81.16;17.59;214.05
0;81.15;17.63;214.51
0;81.15;17.66;214.82
0;81.14;17.70;215.01
0;81.10;17.74;215.11
0;81.01;17.79;215.10
0;80.86;17.85;214.98
0;80.68;17.92;214.72
0;80.49;17.98;214.28
0;80.11;18.06;212.96
0;79.90;18.09;211.74
0;79.77;18.12;210.68
0;79.61;18.19;209.26
0;79.41;18.30;207.47
0;79.24;18.43;205.59
0;79.10;18.54;203.71
0;78.95;18.64;201.56
0;78.70;18.72;199.22
0;77.61;18.78;194.98
0;76.68;18.74;192.80
0;75.48;18.73;190.56
0;74.13;18.81;188.38
0;72.65;18.98;185.82
0;71.31;19.26;183.43
0;69.76;19.67;180.87
0;67.93;20.26;178.21
0;66.02;20.95;175.80
0;63.98;21.80;173.54
0;58.94;24.98;168.55
0;56.71;27.16;166.38
0;54.79;29.55;164.49
0;52.68;32.58;162.47
0;50.80;35.70;160.78
0;49.05;39.04;159.39
0;47.25;42.74;158.31
0;45.52;46.10;157.72
0;44.07;48.41;157.60
0;40.77;52.21;157.91
0;32.15;57.09;160.00
0;26.77;58.90;161.42
0;21.51;60.49;162.81
0;16.45;62.04;164.16
0;9.47;63.64;165.56
0;2.13;65.43;167.26
0;-1.07;67.21;169.39
0;-6.86;68.96;173.88
0;-10.18;68.64;176.78
0;-13.12;67.53;179.46
0;-16.39;65.55;182.51
0;-40.50;62.96;185.62
0;-50.38;61.06;187.61
0;-51.94;59.51;189.12
0;-55.48;54.10;193.82
0;-56.19;52.30;195.21
0;-56.90;50.50;196.60
0;-60.66;37.30;205.82
0;-61.71;33.83;208.26
0;-61.98;32.96;208.90
0;-62.17;32.36;209.33
0;-62.36;31.77;209.76
0;-62.55;31.18;210.20
0;-62.74;30.59;210.63
0;-62.93;30.00;211.06
0;-63.12;29.41;211.50
0;-70.98;4.76;230.12
0;-71.96;1.92;232.11
0;-75.07;-5.32;237.63
0;-76.84;-8.82;240.76
0;-77.97;-10.95;242.90
0;-78.83;-12.53;244.61
0;-80.03;-14.82;247.35
0;-82.92;-21.22;256.38
0;-83.51;-22.92;259.12
0;-84.09;-24.62;261.86
0;-86.78;-35.67;279.55
0;-87.50;-37.64;282.22
0;-88.16;-39.30;284.39
0;-91.55;-45.21;291.36
0;-93.13;-47.45;293.98
0;-94.06;-48.71;295.53
0;-96.24;-51.90;299.76
0;-96.47;-52.36;300.46
0;-96.70;-52.82;301.16
0;-96.92;-53.28;301.86
0;-96.60;-54.30;304.12
0;-96.44;-54.21;304.11
0;-96.28;-54.11;304.10
0;-96.13;-54.02;304.10
0;-94.73;-50.59;300.69
0;-94.18;-44.11;292.38
0;-94.03;-41.56;288.90
0;-93.42;-36.22;281.67
0;-93.23;-34.74;279.66
0;-93.05;-33.26;277.64
0;-92.19;-27.48;270.00
0;-91.49;-24.24;265.82
0;-90.59;-20.82;261.37
0;-89.61;-17.47;256.92
0;-88.46;-14.00;252.21
0;-87.29;-10.84;247.90
0;-86.60;-9.20;245.67
0;-85.91;-7.55;243.44
0;-81.91;0.84;232.16
0;-79.36;5.43;225.99
0;-78.53;6.81;224.15
0;-77.70;8.20;222.32
0;-71.77;17.01;211.41
0;-70.48;18.71;209.49
0;-66.43;23.71;204.03
0;-63.92;26.58;201.12
0;-59.97;30.85;197.17
0;-58.54;32.34;195.85
0;-56.08;34.74;193.79
0;-51.70;38.58;190.44
0;-50.90;39.18;189.89
0;-50.11;39.78;189.34
0;-49.32;40.39;188.79
0;-44.79;43.43;185.89
0;-28.28;50.13;178.16
0;-24.83;50.91;176.92
0;-13.20;51.07;173.22
0;-7.36;50.14;171.61
0;-1.84;48.88;170.28
0;3.22;47.62;169.20
0;8.11;46.44;168.25
0;13.08;45.33;167.27
0;17.80;44.31;166.26
0;22.00;43.38;165.28
0;30.77;41.66;163.25
0;35.44;40.75;162.14
0;39.34;39.85;161.12
0;43.11;38.79;160.05
0;46.81;37.53;158.92
0;50.28;36.12;157.83
0;53.49;34.54;156.79
0;56.22;33.00;155.89
0;57.54;32.15;155.45
0;58.87;31.29;155.01
0;66.34;25.96;152.88
0;68.44;24.52;152.31
0;70.53;23.15;151.80
0;72.47;21.94;151.44
0;74.19;20.90;151.28
0;75.84;19.91;151.29
0;77.42;18.93;151.53
0;78.82;18.00;152.05
0;81.15;16.49;154.09
0;82.15;15.99;155.34
0;83.01;15.67;156.47
0;83.88;15.41;157.71
0;84.43;15.28;158.61
0;84.76;15.22;159.25
0;85.73;15.13;161.77
0;86.22;15.17;163.64
0;86.57;15.25;165.34
0;86.80;15.37;167.01
0;86.98;15.87;170.83
0;87.00;16.22;172.79
0;87.01;16.59;174.49
0;87.02;16.96;176.02
0;87.03;17.30;177.27
0;87.02;17.61;178.26
0;86.99;17.89;179.04
0;86.95;18.13;179.60
0;86.85;18.37;180.06
0;86.44;18.84;180.69
0;86.17;19.07;180.83
0;85.86;19.30;180.89
0;85.55;19.54;180.91
0;85.23;19.80;180.92
0;84.93;20.08;180.94
0;84.64;20.35;180.98
0;84.35;20.66;181.06
0;84.08;20.97;181.18
0;83.66;21.53;181.44
0;83.54;21.71;181.52
0;83.11;22.42;181.75
0;82.88;22.79;181.85
0;82.68;23.11;181.78
0;82.47;23.42;181.62
0;82.26;23.70;181.79
0;82.04;23.93;182.03
0;81.74;24.17;182.42
0;81.16;24.50;182.91
0;80.87;24.62;183.30
0;80.59;24.71;183.63
0;80.32;24.79;183.87
0;80.09;24.86;184.07
0;79.91;24.94;184.31
0;79.78;25.01;184.49
0;79.73;25.08;184.60
0;79.78;25.17;184.36
0;80.06;25.37;184.48
0;80.25;25.47;184.65
0;80.45;25.57;184.70
0;80.65;25.64;184.90
0;80.85;25.69;185.31
0;81.08;25.73;185.86
0;81.29;25.73;186.38
0;81.49;25.71;186.74
0;81.75;25.66;187.49
0;82.14;25.56;188.74
1;82.37;25.50;189.47
0;82.69;25.40;190.48
0;82.92;25.34;191.26
0;83.14;25.30;191.97
0;83.34;25.27;192.58
0;83.52;25.25;193.01
0;83.83;25.23;193.77
0;84.06;25.21;194.26
0;84.61;25.19;194.90
0;84.85;25.17;195.17
0;85.06;25.16;195.43
0;85.24;25.14;195.68
0;85.40;25.12;195.85
0;85.53;25.10;196.02
0;85.64;25.08;196.24
0;85.74;25.05;196.45
0;85.92;24.97;196.62
0;86.01;24.93;196.71
0;86.12;24.88;196.78
0;86.22;24.84;196.82
0;86.32;24.79;196.86
0;86.39;24.73;196.93
0;86.42;24.67;197.06
0;86.41;24.61;197.25
0;86.36;24.55;197.51
0;86.32;24.52;197.66
0;86.29;24.50;197.81
0;85.88;24.29;199.03
0;85.73;24.22;199.42
0;85.62;24.18;199.65
0;85.20;24.02;200.51
0;84.93;23.91;200.99
0;84.71;23.83;201.34
0;84.58;23.77;201.54
0;84.28;23.56;201.60
0;84.23;23.50;201.45
0;84.13;23.40;201.16
0;84.02;23.29;200.88
0;83.90;23.20;200.64
0;83.74;23.08;200.40
0;83.54;22.95;200.08
0;83.34;22.81;199.68
0;83.12;22.66;199.39
0;82.88;22.50;199.08
0;82.38;22.17;198.37
0;82.12;22.00;198.00
0;81.88;21.83;197.68
0;81.63;21.64;197.32
0;81.37;21.45;196.94
0;81.14;21.29;196.63
0;80.92;21.12;196.32
0;80.67;20.93;196.02
0;80.43;20.75;195.73
0;81.50;23.99;198.20
0;81.68;24.73;198.72
0;81.49;24.58;198.50
0;81.30;24.44;198.27
0;81.12;24.31;198.08
0;80.96;24.20;197.92
0;80.80;24.08;197.74
0;80.69;24.00;197.60
0;80.58;23.92;197.77
0;80.41;23.80;197.59
0;80.38;23.78;197.53
0;80.36;23.77;197.66
0;80.35;23.79;197.74
0;80.36;23.82;197.72
0;80.37;23.87;197.72
0;80.39;23.92;197.78
0;80.42;24.00;198.11
0;80.46;24.08;198.21
0;80.50;24.15;198.32
0;80.52;24.36;198.92
0;80.50;24.48;199.39
0;80.50;24.57;199.64
0;80.52;24.68;199.91
0;80.55;24.81;200.31
0;80.60;24.93;200.76
0;80.65;25.07;200.93
0;80.71;25.19;201.02
0;80.83;25.36;201.12
0;81.15;25.74;201.46
0;81.31;25.92;201.49
0;81.47;26.10;201.54
0;81.61;26.24;201.63
0;81.70;26.33;201.80
0;81.98;26.59;202.07
0;82.23;26.81;202.26
0;82.41;26.96;202.44
0;82.50;27.00;202.67
0;82.73;27.01;202.98
0;82.86;27.09;203.20
0;82.99;27.18;203.50
0;83.14;27.29;203.89
0;83.30;27.38;204.18
0;83.37;27.42;204.31
0;83.44;27.46;204.44
0;83.79;27.60;205.29
0;83.92;27.63;205.49
0;84.24;27.67;205.91
0;84.39;27.67;206.34
0;84.53;27.66;206.65
0;84.69;27.64;206.75
0;84.84;27.61;206.82
0;84.99;27.52;206.84
0;85.05;27.25;206.73
0;85.22;27.23;206.68
0;85.34;27.23;206.61
0;85.43;27.23;206.55
0;85.82;27.23;205.40
0;85.65;26.94;204.19
0;85.27;26.57;202.93
0;84.65;26.12;201.53
0;83.86;25.58;200.07
0;83.03;24.99;198.48
0;82.02;24.25;196.47
0;80.95;23.49;194.26
0;78.48;22.11;189.53
0;77.12;21.66;187.32
0;75.61;21.37;184.98
0;74.07;21.31;182.49
0;72.65;21.54;179.97
0;71.15;22.16;177.11
0;69.70;23.21;174.16
0;68.42;24.63;171.39
0;67.16;26.41;168.73
0;64.16;31.12;163.68
0;62.40;33.61;161.95
0;60.55;35.68;161.09
0;58.24;37.71;160.79
0;54.92;39.95;161.14
0;51.51;41.85;161.86
0;48.71;43.29;162.56
0;43.99;45.75;163.69
0;40.27;47.72;164.53
0;30.72;52.20;166.74
0;25.46;54.08;168.03
0;21.76;55.21;168.94
0;19.06;55.95;169.61
0;10.27;57.93;171.81
0;3.19;58.95;173.64
0;-2.99;59.42;175.31
0;-8.74;59.42;176.98
0;-12.10;59.16;178.04
0;-15.20;58.87;179.03
0;-30.47;54.89;185.06
0;-35.47;52.41;187.55
0;-38.39;50.62;189.15
0;-40.13;49.33;190.19
0;-45.20;45.20;193.41
0;-48.49;42.25;195.66
0;-51.37;39.68;197.70
0;-54.25;37.19;199.84
0;-55.91;35.78;201.15
0;-57.27;34.63;202.25
0;-64.08;28.57;208.67
0;-65.45;27.13;210.23
0;-68.81;23.13;214.48
0;-69.82;21.66;215.98
0;-71.66;18.79;218.87
0;-74.18;14.39;223.27
0;-75.77;11.48;226.36
0;-79.01;5.33;234.27
0;-80.06;3.14;237.63
0;-80.74;1.66;240.09
0;-82.79;-4.11;250.27
0;-83.64;-7.82;256.82
0;-83.89;-9.64;259.84
0;-84.15;-11.47;262.86
0;-84.20;-12.12;263.82
0;-84.25;-12.77;264.77
0;-84.30;-13.42;265.72
0;-84.35;-14.07;266.67
0;-84.40;-14.72;267.62
0;-84.45;-15.37;268.57
0;-84.84;-20.60;275.35
0;-85.26;-26.53;282.08
0;-87.26;-45.83;300.36
0;-87.57;-46.13;300.48
0;-87.88;-46.44;300.59
0;-88.19;-46.74;300.71
0;-88.50;-47.05;300.83
0;-88.81;-47.35;300.95
0;-89.12;-47.65;301.07
0;-91.73;-44.15;297.00
0;-91.90;-43.26;296.09
0;-92.06;-42.36;295.19
0;-93.32;-37.14;288.95
0;-93.36;-36.30;287.95
0;-93.39;-35.45;286.96
0;-93.42;-34.61;285.96
0;-91.80;-23.31;273.36
0;-91.33;-21.16;270.86
0;-89.97;-15.43;263.97
0;-89.36;-13.40;261.35
0;-88.75;-11.36;258.74
0;-85.37;-3.13;247.73
0;-84.75;-1.92;246.15
0;-84.13;-0.72;244.56
0;-83.51;0.49;242.98
0;-78.06;10.15;230.79
0;-76.78;12.42;228.05
0;-75.52;14.58;225.47
0;-74.35;16.47;223.23
0;-70.43;22.02;216.55
0;-62.03;30.56;206.15
0;-57.89;34.27;202.04
0;-56.11;35.80;200.45
0;-55.08;36.66;199.59
0;-54.06;37.53;198.73
0;-42.18;46.73;190.30
0;-40.87;47.50;189.54
0;-39.55;48.26;188.78
0;-38.24;49.03;188.02
0;-21.65;54.52;180.36
0;-16.35;55.29;178.33
0;-13.02;55.61;177.10
0;-10.18;55.80;176.08
0;5.46;55.34;170.80
0;11.87;54.47;168.67
0;16.75;53.60;167.03
0;21.43;52.64;165.49
0;26.06;51.56;164.05
0;30.24;50.32;162.82
0;34.29;48.64;161.63
0;37.92;46.65;160.60
0;44.43;42.54;159.19
0;46.57;41.16;158.90
0;47.94;40.26;158.77
0;52.36;36.98;158.86
0;54.88;34.82;159.37
0;56.97;33.03;160.00
0;59.24;31.37;160.68
0;61.30;30.14;161.16
0;63.47;29.08;161.54
0;67.38;27.58;162.12
0;68.50;27.21;162.29
0;72.27;26.08;162.95
0;74.72;25.39;163.50
0;76.69;24.82;164.07
0;78.51;24.28;164.75
0;80.08;23.81;165.50
0;81.64;23.36;166.44
0;83.03;22.98;167.46
0;85.80;22.42;170.48
0;87.04;22.36;172.45
0;88.06;22.44;174.40
0;89.09;22.67;176.59
0;90.21;23.10;179.16
0;91.17;23.60;181.55
0;91.93;24.24;183.94
0;92.34;25.20;187.61
0;92.25;26.11;191.91
0;91.18;27.29;200.30
0;90.60;27.50;202.74
0;90.24;27.60;204.20
0;90.03;27.66;205.29
0;89.90;27.70;206.16
0;89.73;27.79;206.91
0;89.45;27.91;207.62
0;89.04;28.03;208.25
0;88.61;28.15;208.63
0;87.89;28.34;208.48
0;87.59;28.40;208.04
0;87.34;28.45;207.57
0;87.04;28.49;207.07
0;86.68;28.53;206.53
0;86.37;28.54;206.11
0;85.90;28.55;205.50
0;85.55;28.54;205.07
0;85.11;28.51;204.57
0;84.23;28.38;203.70
0;83.75;28.28;203.30
0;83.25;28.15;202.90
0;82.70;27.98;202.50
0;82.20;27.82;202.10
0;81.73;27.64;201.67
0;81.32;27.47;201.34
0;80.92;27.27;200.83
0;80.60;27.09;200.35
0;80.30;26.89;199.80
0;79.80;26.42;198.75
0;79.59;26.16;198.19
0;79.41;25.93;197.74
0;79.22;25.70;197.41
0;79.04;25.50;197.30
0;78.84;25.31;197.06
0;78.68;25.15;196.87
0;78.57;25.03;196.73
0;78.53;24.94;196.70
0;78.63;24.83;196.49
0;78.76;24.79;196.39
0;78.88;24.74;196.37
0;78.98;24.68;196.45
0;79.06;24.61;196.58
0;79.11;24.54;196.76
0;79.14;24.46;196.92
0;79.15;24.37;197.29
0;79.18;24.31;197.47
0;79.33;24.26;197.52
0;79.46;24.29;197.54
0;79.61;24.34;197.59
0;79.79;24.40;197.51
0;79.97;24.48;197.42
0;80.16;24.55;197.33
0;80.37;24.64;197.24
0;80.53;24.69;197.17
1;80.70;24.75;197.10
0;81.16;24.84;197.01
0;81.35;24.82;197.06
0;81.49;24.80;197.06
0;81.64;24.76;197.06
0;81.87;24.69;197.06
0;82.06;24.62;197.23
0;82.25;24.53;197.27
0;82.39;24.43;197.32
0;82.51;24.32;197.43
0;82.72;24.17;197.71
0;82.82;24.11;197.84
0;82.90;24.06;197.97
0;82.97;24.02;198.18
0;83.03;24.01;198.49
0;83.11;24.00;198.68
0;83.18;23.99;198.88
0;83.24;23.99;199.09
0;83.29;24.00;199.46
0;83.31;24.00;200.05
0;83.29;24.00;200.36
0;83.26;24.00;200.70
0;83.23;24.00;201.09
0;83.18;24.02;201.44
0;83.12;24.04;201.74
0;83.05;24.06;202.01
0;82.99;24.09;202.28
0;82.93;24.13;202.47
0;82.85;24.23;202.65
0;82.84;24.30;202.76
0;82.84;24.37;202.89
0;82.84;24.44;202.88
0;82.85;24.52;202.88
0;82.84;24.56;202.89
0;82.84;24.59;202.91
0;82.76;24.74;203.18
0;82.66;24.82;203.38
0;82.41;24.94;203.97
0;82.26;24.99;204.39
0;82.09;25.03;204.71
0;81.91;25.07;204.99
0;81.73;25.10;205.24
0;81.54;25.12;205.55
0;81.34;25.13;205.73
0;81.17;25.15;205.85
0;81.02;25.18;205.92
0;80.89;25.21;206.05
0;80.67;25.28;206.17
0;80.54;25.33;206.12
0;80.45;25.37;206.09
0;80.36;25.40;206.23
0;80.23;25.45;206.24
0;80.13;25.47;206.25
0;80.02;25.50;206.28
0;79.91;25.52;206.35
0;76.81;22.34;204.02
0;76.75;22.33;204.06
0;76.56;22.31;204.17
0;76.44;22.28;204.28
0;76.34;22.26;204.34
0;76.23;22.23;204.40
0;76.13;22.20;204.45
0;76.05;22.18;204.45
0;75.98;22.17;204.47
0;75.93;22.17;204.49
0;75.87;22.21;204.52
0;75.83;22.25;204.40
0;75.81;22.29;204.43
0;75.78;22.33;204.50
0;75.76;22.37;204.58
0;75.75;22.42;204.49
0;75.74;22.47;204.57
0;75.72;22.51;204.71
0;75.70;22.54;204.85
0;75.65;22.59;205.03
0;75.62;22.62;205.18
0;75.61;22.65;205.30
0;75.60;22.68;205.39
0;75.60;22.71;205.41
0;75.61;22.74;205.45
0;75.64;22.78;205.49
0;75.69;22.77;205.49
0;75.75;22.78;205.47
0;75.83;22.85;205.48
0;75.89;22.90;205.52
0;75.96;22.95;205.53
0;76.04;22.99;205.47
0;76.12;23.01;205.52
0;76.22;23.03;205.57
0;76.34;23.04;205.62
0;76.47;23.04;205.68
0;76.61;23.03;205.74
0;76.91;23.00;205.98
0;77.07;22.97;206.13
0;77.24;22.94;206.27
0;77.41;22.90;206.42
0;77.61;22.86;206.59
0;77.76;22.82;206.70
0;77.90;22.79;206.78
0;78.05;22.76;206.84
0;78.22;22.74;206.88
0;78.57;22.69;206.87
0;78.77;22.67;206.77
0;78.94;22.68;206.62
0;79.11;22.71;206.36
0;79.34;22.78;205.91
0;79.47;22.84;205.49
0;79.58;22.93;204.90
0;79.63;23.03;204.26
0;79.62;23.17;203.56
0;79.25;23.67;201.58
0;78.87;24.03;200.54
0;78.46;24.41;199.45
0;78.01;24.86;198.21
0;77.56;25.32;196.92
0;77.04;25.88;195.44
0;76.46;26.50;193.98
0;75.82;27.11;192.64
0;75.04;27.78;191.29
0;73.14;29.19;189.01
0;71.89;30.01;187.99
0;70.66;30.77;187.15
0;69.28;31.67;186.28
0;67.54;32.92;185.24
0;66.15;34.00;184.42
0;64.69;35.17;183.63
0;63.37;36.23;182.98
0;61.76;37.50;182.29
0;57.78;40.46;181.04
0;56.63;41.28;180.79
0;53.15;43.73;180.13
0;50.36;45.60;179.76
0;47.60;47.28;179.57
0;44.72;48.80;179.53
0;41.04;50.41;179.65
0;36.96;51.85;179.90
0;32.54;53.13;180.23
0;24.02;55.21;180.96
0;21.45;55.76;181.22
0;13.18;57.40;182.16
0;6.45;58.50;183.11
0;1.15;59.20;183.97
0;-4.83;59.75;185.11
0;-11.03;60.02;186.45
0;-16.88;59.95;187.89
0;-22.78;59.53;189.54
0;-27.54;58.93;191.03
0;-30.28;58.40;192.00
0;-38.34;56.19;195.26
0;-47.53;51.27;200.52
0;-48.52;50.41;201.29
0;-49.51;49.54;202.07
0;-50.51;48.68;202.85
0;-56.74;40.20;209.48
0;-58.84;36.23;212.33
0;-61.77;29.93;216.67
0;-62.97;27.13;218.56
0;-63.40;26.08;219.26
0;-63.84;25.03;219.96
0;-64.27;23.97;220.66
0;-68.32;14.45;227.60
0;-69.69;11.47;230.24
0;-71.00;8.65;232.96
0;-72.31;5.77;235.88
0;-74.70;0.18;241.69
0;-76.00;-3.09;245.06
0;-77.11;-5.99;247.99
0;-77.62;-7.33;249.35
0;-78.13;-8.67;250.71
0;-80.50;-14.79;257.57
0;-81.26;-16.70;260.04
0;-81.80;-18.08;261.91
0;-83.60;-23.09;269.13
0;-85.09;-28.88;277.66
0;-85.51;-31.91;282.15
0;-85.72;-35.18;287.01
0;-85.77;-38.16;291.38
0;-85.75;-39.06;292.65
0;-85.73;-39.97;293.93
0;-85.72;-40.88;295.21
0;-85.77;-48.36;304.94
0;-86.05;-51.33;308.56
0;-86.52;-53.52;311.26
0;-87.57;-56.31;315.00
0;-87.63;-56.68;315.61
0;-87.52;-57.00;316.27
0;-86.95;-56.29;315.53
0;-86.88;-55.84;314.93
0;-86.84;-55.42;314.36
0;-86.80;-55.00;313.79
0;-87.45;-50.03;306.68
0;-87.50;-49.16;305.47
0;-87.55;-48.29;304.25
0;-87.60;-47.42;303.03
0;-87.12;-36.72;287.93
0;-87.01;-34.94;285.31
0;-86.58;-28.64;275.98
0;-86.26;-25.97;272.16
0;-85.79;-23.00;268.07
0;-85.38;-20.81;265.15
0;-85.09;-19.38;263.29
0;-83.91;-14.16;256.74
0;-82.94;-10.44;252.24
0;-82.44;-8.68;250.16
0;-81.95;-6.92;248.08
0;-78.14;3.96;235.24
0;-76.12;8.65;229.59
0;-74.67;11.81;225.75
0;-74.05;13.10;224.17
0;-73.43;14.39;222.59
0;-65.14;27.05;206.66
0;-63.41;28.61;204.48
0;-61.69;30.17;202.30
0;-54.17;34.74;195.08
0;-52.53;35.42;193.82
0;-51.17;35.93;192.83
0;-49.80;36.45;191.83
0;-37.79;39.38;185.00
0;-32.62;40.32;182.61
0;-24.32;41.62;179.26
0;-23.09;41.74;178.84
0;-21.86;41.87;178.42
0;-20.63;42.00;178.00
0;-19.40;42.13;177.58
0;-2.59;41.88;172.68
0;-0.06;41.60;172.02
0;8.22;40.29;170.06
0;13.02;39.29;169.13
0;21.86;37.24;167.64
0;26.10;36.26;166.93
0;28.00;35.81;166.58
0;29.91;35.37;166.23
0;37.83;33.11;164.57
0;41.03;31.99;163.97
0;43.31;31.15;163.57
0;45.08;30.46;163.29
0;50.88;28.06;162.45
0;57.08;25.16;161.82
0;59.80;23.80;161.79
0;62.18;22.71;162.02
0;64.32;21.95;162.42
0;66.62;21.45;163.02
0;68.79;21.21;163.72
0;71.00;21.12;164.64
0;73.15;21.08;165.80
0;75.12;21.03;167.25
0;76.61;20.97;168.71
0;77.32;20.94;169.71
0;78.03;20.91;170.71
0;80.93;21.43;180.78
0;81.41;21.73;183.80
0;81.89;22.08;186.67
0;82.44;22.55;189.62
0;82.92;23.08;192.17
0;83.32;23.65;194.33
0;83.97;24.98;198.12
0;84.23;25.71;199.72
0;84.41;26.43;201.20
0;84.41;27.13;202.63
0;84.26;27.73;203.98
0;83.96;28.32;205.45
0;83.66;28.71;206.55
0;83.41;28.96;207.36
0;82.39;29.65;210.06
0;80.76;30.12;213.24
0;79.98;30.12;214.38
0;79.34;30.01;215.10
0;78.69;29.76;215.50
0;77.92;29.33;215.65
0;77.50;29.03;215.56
0;77.18;28.76;215.43
0;76.04;27.58;214.41
0;75.40;26.81;213.54
0;74.22;25.22;211.51
0;73.60;24.33;210.23
0;73.11;23.63;209.12
0;72.55;22.84;207.79
0;72.11;22.23;206.68
0;71.69;21.67;205.57
0;71.46;21.37;204.92
0;71.35;21.22;204.58
0;71.24;21.07;204.23
0;70.67;20.26;201.86
0;70.41;19.70;200.24
0;70.34;19.46;199.81
0;70.25;19.18;199.53
0;70.14;18.86;199.42
0;69.99;18.46;199.43
